Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk,Study_Efficiency,Wellness_Score
45,2025-01-14,High Performer,18,Male,Information Technology,2,8.2,5.4,3.1,5.2,6.1,7.7,100.0,90.0,45.7,52.1,Low,8.140625,4.029999999999999
45,2025-01-15,High Performer,18,Male,Information Technology,2,8.0,5.5,3.6,3.6,7.4,8.8,100.0,100.0,56.3,58.8,Low,9.046153846153846,4.76
45,2025-01-16,High Performer,18,Male,Information Technology,2,7.1,6.1,3.3,4.6,8.2,7.4,100.0,100.0,56.7,66.3,Low,9.338028169014084,3.6800000000000006
45,2025-01-17,High Performer,18,Male,Information Technology,2,8.3,6.0,2.9,6.4,6.6,8.9,96.9,94.7,49.4,55.7,Medium,7.957142857142857,4.07
45,2025-01-18,High Performer,18,Male,Information Technology,2,7.4,6.8,3.3,3.7,5.7,9.7,96.8,89.7,55.1,55.0,Low,7.051282051282051,4.76
45,2025-01-19,High Performer,18,Male,Information Technology,2,7.4,6.3,5.7,4.3,8.7,8.3,100.0,100.0,61.7,73.3,Low,10.04109589041096,4.160000000000001
45,2025-01-20,High Performer,18,Male,Information Technology,2,8.4,6.6,3.3,3.8,8.2,6.6,100.0,100.0,58.3,79.1,Low,10.407894736842104,4.2
45,2025-01-21,High Performer,18,Male,Information Technology,2,7.0,4.2,3.4,4.2,8.7,8.2,100.0,100.0,55.1,58.7,Low,11.288461538461538,4.0
45,2025-01-22,High Performer,18,Male,Information Technology,2,8.7,6.2,4.8,4.3,6.5,7.0,100.0,100.0,49.9,63.8,Low,8.86111111111111,4.29
45,2025-01-23,High Performer,18,Male,Information Technology,2,8.8,6.2,5.3,4.1,7.2,7.9,100.0,100.0,55.1,61.3,Low,8.513888888888888,4.660000000000001
45,2025-01-24,High Performer,18,Male,Information Technology,2,7.9,6.7,2.0,4.6,6.7,8.0,100.0,100.0,53.8,60.9,Low,7.909090909090908,4.180000000000001
45,2025-01-25,High Performer,18,Male,Information Technology,2,8.6,4.9,4.7,4.2,6.4,7.1,100.0,92.8,46.0,53.9,Low,9.135593220338983,4.3100000000000005
45,2025-01-26,High Performer,18,Male,Information Technology,2,6.6,5.4,6.0,4.1,7.7,8.5,93.5,100.0,55.5,62.1,Low,9.703125,3.96
45,2025-01-27,High Performer,18,Male,Information Technology,2,7.2,6.2,4.2,4.5,7.2,7.2,99.2,100.0,53.0,65.8,Low,9.138888888888888,3.6900000000000013
45,2025-01-28,High Performer,18,Male,Information Technology,2,7.3,6.4,3.4,3.9,8.8,9.2,100.0,100.0,65.0,67.4,Low,9.108108108108109,4.51
45,2025-01-29,High Performer,18,Male,Information Technology,2,6.7,5.9,3.6,4.4,8.0,8.1,100.0,97.4,56.7,56.6,Low,8.202898550724637,3.789999999999999
45,2025-01-30,High Performer,18,Male,Information Technology,2,6.6,5.9,5.6,3.6,8.7,9.1,100.0,100.0,63.3,70.5,Low,10.217391304347826,4.29
46,2025-01-01,Average,25,Female,Information Technology,4,4.3,3.7,7.8,3.9,6.7,5.0,72.2,79.1,40.4,43.0,Low,9.148936170212766,2.05
46,2025-01-02,Average,25,Female,Information Technology,4,6.7,3.6,7.1,5.2,6.1,5.8,83.1,77.6,39.6,43.1,Low,9.369565217391305,2.86
46,2025-01-03,Average,25,Female,Information Technology,4,6.4,4.1,9.8,5.4,4.0,5.5,71.7,40.2,28.3,23.3,Low,4.568627450980393,2.5900000000000007
46,2025-01-04,Average,25,Female,Information Technology,4,5.6,2.5,6.6,5.0,6.3,5.9,80.4,94.6,34.4,26.9,Low,7.685714285714285,2.51
46,2025-01-05,Average,25,Female,Information Technology,4,6.9,3.6,3.9,4.1,6.5,7.1,97.2,89.5,42.5,46.5,Low,10.108695652173914,3.660000000000001
46,2025-01-06,Average,25,Female,Information Technology,4,7.0,3.3,6.3,4.2,6.0,6.3,85.3,81.7,38.5,50.7,Low,11.790697674418606,3.4300000000000006
46,2025-01-07,Average,25,Female,Information Technology,4,8.0,4.8,7.2,5.6,7.3,4.9,100.0,75.2,42.1,45.3,Low,7.810344827586206,2.99
46,2025-01-08,Average,25,Female,Information Technology,4,7.7,5.2,5.3,4.6,5.9,5.8,100.0,83.7,42.2,52.0,Low,8.387096774193548,3.4400000000000004
46,2025-01-09,Average,25,Female,Information Technology,4,7.4,4.4,5.1,6.3,4.6,5.9,81.4,71.7,31.1,41.5,Medium,7.685185185185185,2.8400000000000007
46,2025-01-10,Average,25,Female,Information Technology,4,7.0,3.1,5.9,4.8,5.4,8.3,93.0,66.3,38.1,33.2,Low,8.097560975609758,3.850000000000001
46,2025-01-11,Average,25,Female,Information Technology,4,5.4,4.1,7.0,5.9,7.6,8.9,76.8,100.0,48.6,45.1,Low,8.843137254901961,3.06
46,2025-01-12,Average,25,Female,Information Technology,4,6.2,4.9,4.1,7.4,6.9,4.3,86.0,100.0,36.1,38.9,Medium,6.59322033898305,1.5500000000000003
46,2025-01-13,Average,25,Female,Information Technology,4,5.2,4.7,3.1,4.9,7.1,5.4,78.7,88.6,43.7,40.2,Low,7.052631578947369,2.2300000000000004
46,2025-01-14,Average,25,Female,Information Technology,4,7.1,3.1,4.8,3.0,6.2,5.8,97.2,87.5,39.7,39.6,Low,9.658536585365855,3.68
46,2025-01-15,Average,25,Female,Information Technology,4,6.3,4.3,6.4,3.8,8.1,5.5,99.4,100.0,48.5,58.0,Low,10.943396226415095,3.0300000000000002
46,2025-01-16,Average,25,Female,Information Technology,4,7.1,4.2,3.9,4.7,5.4,5.5,94.3,91.1,36.0,36.5,Low,7.019230769230769,3.08
46,2025-01-17,Average,25,Female,Information Technology,4,7.5,5.3,5.5,4.4,5.2,6.6,91.8,91.5,41.3,50.2,Low,7.968253968253969,3.6599999999999993
46,2025-01-18,Average,25,Female,Information Technology,4,6.9,3.2,5.0,5.7,7.0,6.6,100.0,90.6,39.4,50.2,Low,11.952380952380953,3.0300000000000002
46,2025-01-19,Average,25,Female,Information Technology,4,5.7,2.7,5.4,5.8,7.8,6.4,83.0,97.9,40.7,44.7,Low,12.08108108108108,2.46
46,2025-01-20,Average,25,Female,Information Technology,4,7.3,2.0,5.4,5.9,6.3,4.8,90.9,72.1,28.9,19.8,Low,6.6000000000000005,2.5899999999999994
46,2025-01-21,Average,25,Female,Information Technology,4,5.6,4.1,6.8,5.7,3.6,4.7,65.9,62.0,25.0,28.0,Low,5.490196078431373,1.9399999999999995
46,2025-01-22,Average,25,Female,Information Technology,4,7.0,3.6,5.5,4.3,6.8,5.1,96.1,85.3,39.5,50.5,Low,10.978260869565219,3.04
46,2025-01-23,Average,25,Female,Information Technology,4,6.0,2.6,5.0,4.7,3.6,5.8,70.1,44.6,24.7,30.0,Low,8.333333333333334,2.7300000000000004
46,2025-01-24,Average,25,Female,Information Technology,4,6.5,3.4,6.2,6.5,7.0,6.5,91.0,70.0,38.2,36.1,Medium,8.204545454545455,2.5999999999999996
46,2025-01-25,Average,25,Female,Information Technology,4,6.2,4.6,7.1,5.7,6.3,5.8,77.8,77.4,39.2,46.3,Low,8.267857142857142,2.5100000000000007
46,2025-01-26,Average,25,Female,Information Technology,4,6.6,4.2,3.3,5.5,6.8,5.9,85.2,85.0,40.5,56.6,Low,10.884615384615385,2.7600000000000002
46,2025-01-27,Average,25,Female,Information Technology,4,6.1,3.9,5.5,3.6,5.5,5.9,92.1,87.5,38.2,49.0,Low,10.0,3.13
46,2025-01-28,Average,25,Female,Information Technology,4,5.7,3.3,5.8,6.8,5.8,4.7,76.6,81.8,29.0,28.4,Medium,6.604651162790698,1.6500000000000004
46,2025-01-29,Average,25,Female,Information Technology,4,6.3,4.7,2.6,5.1,6.9,5.2,77.8,100.0,41.6,44.0,Low,7.719298245614035,2.5500000000000003
46,2025-01-30,Average,25,Female,Information Technology,4,5.8,4.2,6.9,6.5,5.8,5.5,80.4,78.0,34.0,37.5,Medium,7.211538461538462,2.0199999999999996
47,2025-01-01,High Performer,20,Female,Computer Science,4,6.7,4.0,2.8,4.9,7.7,7.4,96.5,94.2,47.7,45.8,Low,9.16,3.4300000000000006
47,2025-01-02,High Performer,20,Female,Computer Science,4,7.3,6.8,5.5,2.4,8.3,7.2,100.0,100.0,63.5,73.7,Low,9.448717948717949,4.36
47,2025-01-03,High Performer,20,Female,Computer Science,4,7.7,6.2,4.3,3.4,7.4,6.6,100.0,96.7,54.4,61.4,Low,8.527777777777777,4.039999999999999
47,2025-01-04,High Performer,20,Female,Computer Science,4,6.5,5.8,3.9,3.8,9.4,8.5,100.0,100.0,64.6,65.8,Low,9.676470588235293,4.010000000000001
47,2025-01-05,High Performer,20,Female,Computer Science,4,8.2,5.2,2.2,4.0,6.5,10.0,100.0,93.2,53.5,51.5,Low,8.306451612903226,5.079999999999999
47,2025-01-06,High Performer,20,Female,Computer Science,4,7.3,5.2,4.4,5.5,8.8,9.5,100.0,100.0,58.6,53.8,Low,8.677419354838708,4.119999999999999
47,2025-01-07,High Performer,20,Female,Computer Science,4,7.8,6.9,3.8,3.6,8.5,6.2,100.0,100.0,60.0,72.1,Low,9.126582278481012,3.9000000000000004
47,2025-01-08,High Performer,20,Female,Computer Science,4,8.3,4.4,3.9,4.3,9.4,8.0,100.0,100.0,58.1,68.1,Low,12.611111111111109,4.430000000000001
47,2025-01-09,High Performer,20,Female,Computer Science,4,6.6,4.1,4.1,3.5,8.9,8.7,98.2,100.0,58.5,58.0,Low,11.372549019607844,4.2
47,2025-01-10,High Performer,20,Female,Computer Science,4,6.7,4.7,3.0,3.9,9.2,8.0,97.4,100.0,59.2,60.0,Low,10.526315789473683,3.91
47,2025-01-11,High Performer,20,Female,Computer Science,4,6.9,5.6,3.6,4.8,7.8,7.9,100.0,100.0,54.4,61.1,Low,9.257575757575758,3.690000000000001
47,2025-01-12,High Performer,20,Female,Computer Science,4,7.4,5.5,3.5,3.1,7.4,7.2,100.0,100.0,54.7,66.3,Low,10.2,4.190000000000001
47,2025-01-13,High Performer,20,Female,Computer Science,4,6.0,5.5,4.0,3.4,8.3,9.1,100.0,100.0,60.9,63.0,Low,9.692307692307692,4.110000000000001
47,2025-01-14,High Performer,20,Female,Computer Science,4,7.8,4.4,3.3,3.1,7.3,7.7,100.0,87.1,51.3,55.8,Low,10.333333333333332,4.5
47,2025-01-15,High Performer,20,Female,Computer Science,4,7.3,4.6,3.7,5.2,8.5,6.4,100.0,100.0,53.5,64.1,Low,11.446428571428571,3.28
47,2025-01-16,High Performer,20,Female,Computer Science,4,6.3,5.5,4.0,2.9,6.5,7.9,87.9,92.2,52.8,56.5,Low,8.692307692307692,4.0200000000000005
47,2025-01-17,High Performer,20,Female,Computer Science,4,6.6,5.1,4.5,3.7,6.3,7.5,91.9,91.8,48.3,47.6,Low,7.803278688524591,3.7800000000000002
47,2025-01-18,High Performer,20,Female,Computer Science,4,6.2,6.3,2.9,5.6,8.0,6.8,92.1,100.0,53.0,53.1,Low,7.273972602739726,2.8400000000000007
47,2025-01-19,High Performer,20,Female,Computer Science,4,7.4,7.1,3.3,4.1,9.4,8.3,100.0,100.0,67.4,67.9,Low,8.382716049382717,4.2200000000000015
47,2025-01-20,High Performer,20,Female,Computer Science,4,8.6,4.7,7.0,5.5,7.2,8.0,100.0,99.8,48.0,56.8,Low,9.964912280701753,4.1899999999999995
47,2025-01-21,High Performer,20,Female,Computer Science,4,8.5,5.4,3.6,3.7,8.9,8.4,100.0,95.0,61.0,69.8,Low,10.906249999999998,4.81
47,2025-01-22,High Performer,20,Female,Computer Science,4,7.7,5.7,5.7,2.5,9.6,8.1,100.0,100.0,66.6,77.3,Low,11.53731343283582,4.76
47,2025-01-23,High Performer,20,Female,Computer Science,4,7.8,5.7,3.5,4.0,7.3,8.0,100.0,100.0,54.3,49.9,Low,7.447761194029851,4.319999999999999
47,2025-01-24,High Performer,20,Female,Computer Science,4,7.2,5.7,2.6,5.9,7.9,7.9,100.0,100.0,52.6,52.0,Low,7.7611940298507465,3.48
47,2025-01-25,High Performer,20,Female,Computer Science,4,8.3,6.4,4.5,3.6,6.5,7.8,100.0,100.0,53.6,62.5,Low,8.445945945945946,4.58
47,2025-01-26,High Performer,20,Female,Computer Science,4,8.8,6.7,3.5,2.2,9.4,9.4,100.0,100.0,71.9,75.2,Low,9.766233766233766,5.68
47,2025-01-27,High Performer,20,Female,Computer Science,4,7.6,7.1,5.3,4.7,8.5,8.6,100.0,100.0,63.2,68.8,Low,8.493827160493828,4.209999999999999
47,2025-01-28,High Performer,20,Female,Computer Science,4,7.2,5.1,3.4,4.1,7.7,8.5,100.0,100.0,54.8,50.3,Low,8.245901639344263,4.2
47,2025-01-29,High Performer,20,Female,Computer Science,4,7.3,5.3,2.4,4.4,8.6,8.5,100.0,100.0,58.8,67.9,Low,10.777777777777779,4.1499999999999995
47,2025-01-30,High Performer,20,Female,Computer Science,4,7.6,6.2,2.4,3.1,9.6,5.8,100.0,100.0,61.8,74.5,Low,10.347222222222221,3.8500000000000005
48,2025-01-01,Distracted,25,Female,Mechanical,4,5.6,2.6,9.3,6.0,2.3,7.1,54.8,22.4,19.3,22.6,Medium,6.277777777777778,2.5699999999999994
48,2025-01-02,Distracted,25,Female,Mechanical,4,5.5,2.3,11.0,5.0,2.2,6.5,52.8,20.6,18.9,21.2,Low,6.424242424242425,2.6500000000000004
48,2025-01-03,Distracted,25,Female,Mechanical,4,9.3,3.3,9.5,6.9,2.9,6.9,93.9,44.0,21.3,26.7,Medium,6.209302325581396,3.720000000000001
48,2025-01-04,Distracted,25,Female,Mechanical,4,4.6,4.4,8.1,4.6,2.8,5.0,53.6,60.0,25.3,28.3,Low,5.2407407407407405,1.96
48,2025-01-05,Distracted,25,Female,Mechanical,4,6.8,2.2,10.1,6.4,1.2,6.6,71.7,19.3,11.9,3.1,Medium,0.96875,2.7800000000000002
48,2025-01-06,Distracted,25,Female,Mechanical,4,5.8,1.7,8.7,8.3,3.9,4.5,67.3,45.2,13.3,18.7,Medium,6.925925925925926,1.1799999999999997
48,2025-01-07,Distracted,25,Female,Mechanical,4,6.3,2.5,13.9,5.2,3.1,5.6,79.3,32.1,20.8,14.8,Low,4.228571428571429,2.64
48,2025-01-08,Distracted,25,Female,Mechanical,4,6.2,0.8,9.2,6.4,2.2,6.6,66.0,39.2,11.3,4.3,Medium,2.388888888888889,2.54
48,2025-01-09,Distracted,25,Female,Mechanical,4,5.4,2.6,10.4,6.6,3.0,6.2,56.5,56.0,18.9,14.7,Medium,4.083333333333333,2.04
48,2025-01-10,Distracted,25,Female,Mechanical,4,6.6,3.2,11.4,5.8,3.3,4.9,57.4,48.3,21.0,31.4,Low,7.476190476190475,2.37
48,2025-01-11,Distracted,25,Female,Mechanical,4,7.1,1.1,10.8,5.3,2.6,6.9,63.8,22.2,17.2,15.5,Low,7.3809523809523805,3.3200000000000003
48,2025-01-12,Distracted,25,Female,Mechanical,4,7.0,2.9,13.5,7.7,2.7,8.5,62.9,35.0,21.1,16.4,Medium,4.205128205128205,3.0399999999999996
48,2025-01-13,Distracted,25,Female,Mechanical,4,3.7,4.1,13.2,5.0,2.8,6.1,40.0,46.2,25.6,19.4,Low,3.803921568627451,1.81
48,2025-01-14,Distracted,25,Female,Mechanical,4,5.7,2.1,10.4,7.4,2.7,6.2,58.2,31.4,14.6,14.0,Medium,4.516129032258064,1.9200000000000004
48,2025-01-15,Distracted,25,Female,Mechanical,4,6.1,3.0,7.7,7.3,4.4,5.3,71.8,54.1,22.9,24.3,Medium,6.075,1.8399999999999994
48,2025-01-16,Distracted,25,Female,Mechanical,4,6.5,2.7,7.1,6.5,1.9,6.9,60.6,46.0,16.5,11.1,Medium,2.9999999999999996,2.7199999999999998
48,2025-01-17,Distracted,25,Female,Mechanical,4,6.5,1.4,8.0,5.4,3.4,6.4,65.3,43.9,19.8,13.3,Low,5.541666666666667,2.8999999999999995
48,2025-01-18,Distracted,25,Female,Mechanical,4,5.8,4.7,10.1,7.8,1.8,4.4,57.6,59.1,14.5,13.2,Medium,2.31578947368421,1.2999999999999998
48,2025-01-19,Distracted,25,Female,Mechanical,4,5.2,2.0,7.7,4.2,3.7,6.2,55.4,63.8,25.1,23.0,Low,7.666666666666667,2.6799999999999997
48,2025-01-20,Distracted,25,Female,Mechanical,4,5.5,3.0,7.1,5.8,3.3,6.3,62.3,36.8,23.3,22.7,Low,5.675,2.3499999999999996
48,2025-01-21,Distracted,25,Female,Mechanical,4,6.2,2.6,10.5,6.1,1.7,4.7,62.6,38.6,12.0,3.1,Medium,0.8611111111111112,2.0600000000000005
48,2025-01-22,Distracted,25,Female,Mechanical,4,6.8,2.8,5.7,5.0,3.2,6.1,76.2,45.9,23.4,24.4,Low,6.421052631578947,3.05
48,2025-01-23,Distracted,25,Female,Mechanical,4,6.0,1.9,12.0,5.6,1.7,5.2,63.4,25.6,11.6,9.8,Low,3.3793103448275867,2.2800000000000002
48,2025-01-24,Distracted,25,Female,Mechanical,4,5.8,1.3,11.6,5.3,2.9,7.5,53.8,17.6,19.6,16.0,Low,6.9565217391304355,2.9800000000000004
48,2025-01-25,Distracted,25,Female,Mechanical,4,5.9,1.3,11.3,6.0,3.2,5.3,77.3,35.3,15.0,21.5,Medium,9.347826086956523,2.1500000000000004
48,2025-01-26,Distracted,25,Female,Mechanical,4,6.4,2.6,9.5,5.2,1.9,4.9,60.2,6.4,14.8,19.9,Low,5.527777777777778,2.47
48,2025-01-27,Distracted,25,Female,Mechanical,4,6.4,2.5,12.7,6.4,1.5,3.8,56.2,37.0,8.3,8.6,Medium,2.457142857142857,1.7800000000000002
48,2025-01-28,Distracted,25,Female,Mechanical,4,6.0,3.6,7.4,7.0,3.7,4.0,65.1,59.3,19.8,30.8,Medium,6.695652173913044,1.5000000000000004
48,2025-01-29,Distracted,25,Female,Mechanical,4,5.1,3.8,7.6,6.8,3.8,5.0,57.9,63.6,23.0,33.8,Medium,7.041666666666666,1.5
48,2025-01-30,Distracted,25,Female,Mechanical,4,4.5,4.6,7.6,7.0,2.0,5.4,45.8,30.4,18.6,22.9,Medium,4.089285714285714,1.3199999999999998
49,2025-01-01,Burnout,21,Female,Information Technology,1,5.6,9.6,6.1,10.0,3.5,3.4,49.4,85.9,29.6,45.6,Medium,4.30188679245283,0.2599999999999998
49,2025-01-02,Burnout,21,Female,Information Technology,1,4.7,7.7,7.8,8.8,5.2,5.1,60.0,79.4,36.8,46.6,High,5.356321839080461,0.77
49,2025-01-03,Burnout,21,Female,Information Technology,1,5.0,6.7,5.7,8.9,4.1,4.8,43.4,66.1,28.2,37.1,Medium,4.818181818181818,0.77
49,2025-01-04,Burnout,21,Female,Information Technology,1,3.0,4.6,7.5,8.8,4.4,5.3,41.1,75.2,32.6,22.5,High,4.017857142857143,0.1499999999999999
49,2025-01-05,Burnout,21,Female,Information Technology,1,4.4,7.2,8.5,7.8,5.0,4.5,49.1,84.7,35.2,33.6,Medium,4.097560975609756,0.7700000000000005
49,2025-01-06,Burnout,21,Female,Information Technology,1,3.6,6.8,6.7,9.6,4.7,5.1,40.0,99.7,29.8,25.8,High,3.307692307692308,0.08999999999999986
49,2025-01-07,Burnout,21,Female,Information Technology,1,3.8,6.0,5.3,10.0,4.7,3.7,46.8,75.0,24.2,25.7,High,3.6714285714285713,-0.3700000000000001
49,2025-01-08,Burnout,21,Female,Information Technology,1,6.8,8.2,8.1,9.8,5.0,3.4,76.2,84.9,31.7,46.8,Medium,5.086956521739131,0.8000000000000003
49,2025-01-09,Burnout,21,Female,Information Technology,1,4.7,9.9,9.1,9.9,6.9,3.4,68.0,100.0,44.0,60.0,High,5.504587155963303,-0.06999999999999984
49,2025-01-10,Burnout,21,Female,Information Technology,1,4.0,10.6,6.0,7.7,6.5,5.2,57.2,100.0,53.0,66.4,Medium,5.724137931034483,0.8500000000000001
49,2025-01-11,Burnout,21,Female,Information Technology,1,4.8,10.4,7.2,10.0,4.1,4.0,42.9,91.3,35.5,46.0,High,4.035087719298246,0.1200000000000001
49,2025-01-12,Burnout,21,Female,Information Technology,1,4.9,8.8,9.2,9.5,6.2,4.1,73.0,100.0,40.2,58.4,High,5.959183673469387,0.33999999999999986
49,2025-01-13,Burnout,21,Female,Information Technology,1,3.5,7.2,7.3,9.5,5.7,4.5,41.5,96.9,34.3,37.4,High,4.560975609756098,-0.10000000000000009
49,2025-01-14,Burnout,21,Female,Information Technology,1,6.4,9.5,7.5,10.0,4.6,3.5,66.1,89.7,34.1,45.1,Medium,4.295238095238095,0.6100000000000003
49,2025-01-15,Burnout,21,Female,Information Technology,1,5.7,7.3,6.2,10.0,4.5,4.2,54.1,94.3,28.4,38.3,Medium,4.614457831325301,0.54
49,2025-01-16,Burnout,21,Female,Information Technology,1,5.1,10.3,6.3,9.1,5.0,4.3,58.9,87.8,41.5,47.5,Medium,4.20353982300885,0.6000000000000001
49,2025-01-17,Burnout,21,Female,Information Technology,1,4.9,4.8,5.1,9.8,4.5,3.0,52.9,77.3,18.6,28.5,High,4.913793103448276,-0.07999999999999963
49,2025-01-18,Burnout,21,Female,Information Technology,1,4.3,12.0,6.4,10.0,4.9,2.3,49.6,99.0,40.5,60.9,High,4.684615384615385,-0.5899999999999999
49,2025-01-19,Burnout,21,Female,Information Technology,1,3.6,8.0,7.3,6.5,6.1,3.5,57.7,100.0,42.1,44.9,Medium,4.988888888888889,0.5400000000000003
49,2025-01-20,Burnout,21,Female,Information Technology,1,5.7,8.7,7.0,8.8,5.5,3.6,69.9,96.7,37.4,45.8,Medium,4.721649484536083,0.7200000000000002
49,2025-01-21,Burnout,21,Female,Information Technology,1,4.5,9.6,6.9,9.0,4.4,4.4,53.8,86.4,37.3,49.5,High,4.669811320754717,0.4200000000000004
49,2025-01-22,Burnout,21,Female,Information Technology,1,4.0,9.2,7.3,8.1,6.3,2.3,49.4,100.0,41.2,58.9,High,5.7745098039215685,-0.13999999999999968
49,2025-01-23,Burnout,21,Female,Information Technology,1,3.0,9.7,6.9,8.6,5.2,4.6,40.0,100.0,41.9,44.9,High,4.196261682242991,4.440892098500626e-16
49,2025-01-24,Burnout,21,Female,Information Technology,1,2.8,7.1,10.0,8.0,6.1,3.4,45.9,100.0,36.7,44.2,High,5.45679012345679,-0.26000000000000023
49,2025-01-25,Burnout,21,Female,Information Technology,1,4.3,11.0,6.4,9.2,5.2,2.9,51.6,100.0,41.2,55.4,High,4.616666666666666,-0.16999999999999993
49,2025-01-26,Burnout,21,Female,Information Technology,1,6.9,6.7,8.2,9.9,5.0,3.1,72.0,65.7,26.7,34.1,Medium,4.428571428571429,0.7200000000000002
49,2025-01-27,Burnout,21,Female,Information Technology,1,3.5,5.8,8.3,9.6,5.8,4.6,52.0,80.6,30.4,31.0,High,4.5588235294117645,-0.09999999999999964
49,2025-01-28,Burnout,21,Female,Information Technology,1,4.6,9.1,5.7,10.0,5.0,4.1,55.8,96.3,35.8,51.2,High,5.069306930693069,0.0699999999999994
49,2025-01-29,Burnout,21,Female,Information Technology,1,4.6,5.7,6.4,9.5,5.4,5.2,47.5,93.7,30.4,30.6,High,4.567164179104478,0.5499999999999998
49,2025-01-30,Burnout,21,Female,Information Technology,1,5.9,9.3,6.8,10.0,8.4,4.1,78.6,100.0,50.0,55.8,Medium,5.417475728155339,0.5899999999999999
50,2025-01-01,Inconsistent,18,Female,Computer Science,1,2.3,4.5,8.1,9.1,7.6,6.7,47.5,100.0,39.3,19.6,High,3.563636363636364,0.19999999999999973
50,2025-01-02,Inconsistent,18,Female,Computer Science,1,6.0,0.0,4.7,3.7,1.0,5.0,70.9,8.3,6.7,1.0,Low,1.0,2.79
50,2025-01-03,Inconsistent,18,Female,Computer Science,1,8.1,0.0,5.4,6.2,3.2,4.2,83.2,50.4,8.7,9.2,Medium,9.2,2.64
50,2025-01-04,Inconsistent,18,Female,Computer Science,1,6.3,5.4,8.6,7.2,4.8,4.4,78.1,86.8,29.9,38.2,Medium,5.96875,1.6799999999999997
50,2025-01-05,Inconsistent,18,Female,Computer Science,1,5.0,6.3,6.4,6.1,4.1,4.6,58.8,73.4,32.3,46.3,Medium,6.342465753424658,1.55
50,2025-01-06,Inconsistent,18,Female,Computer Science,1,2.6,3.1,6.3,4.3,5.0,4.1,43.2,56.2,29.0,28.1,Low,6.853658536585367,0.9799999999999998
50,2025-01-07,Inconsistent,18,Female,Computer Science,1,4.7,4.2,10.6,6.5,3.7,5.8,57.0,63.4,26.0,34.3,Medium,6.596153846153846,1.6700000000000002
50,2025-01-08,Inconsistent,18,Female,Computer Science,1,7.0,8.3,10.2,7.1,7.1,2.8,91.7,100.0,44.9,55.1,Medium,5.924731182795699,1.5100000000000002
50,2025-01-09,Inconsistent,18,Female,Computer Science,1,4.4,6.5,1.4,4.9,4.0,1.7,47.6,66.8,29.1,50.0,Low,6.666666666666667,0.8000000000000005
50,2025-01-10,Inconsistent,18,Female,Computer Science,1,7.3,5.9,3.7,7.4,5.6,9.7,85.6,76.9,44.7,46.6,Medium,6.753623188405797,3.61
50,2025-01-11,Inconsistent,18,Female,Computer Science,1,4.0,1.5,11.1,6.0,6.1,8.0,65.1,69.5,33.1,10.3,Medium,4.12,2.2
50,2025-01-12,Inconsistent,18,Female,Computer Science,1,6.4,1.5,4.7,7.0,9.8,7.0,97.6,99.3,43.7,44.8,Medium,17.919999999999998,2.56
50,2025-01-13,Inconsistent,18,Female,Computer Science,1,3.9,2.5,0.8,4.6,3.9,4.6,51.5,51.3,23.3,23.1,Low,6.6000000000000005,1.56
50,2025-01-14,Inconsistent,18,Female,Computer Science,1,4.3,0.0,5.3,4.1,5.9,6.8,68.7,58.0,29.3,24.9,Low,24.9,2.5300000000000002
50,2025-01-15,Inconsistent,18,Female,Computer Science,1,4.5,1.8,2.5,8.0,4.7,2.5,47.5,55.7,12.9,8.2,Medium,2.9285714285714284,0.1499999999999999
50,2025-01-16,Inconsistent,18,Female,Computer Science,1,7.6,3.0,0.2,5.6,4.7,4.6,89.6,62.3,25.5,28.8,Low,7.2,2.74
50,2025-01-17,Inconsistent,18,Female,Computer Science,1,5.5,5.2,5.7,5.0,7.8,6.1,89.4,100.0,48.9,57.2,Low,9.225806451612904,2.5300000000000002
50,2025-01-18,Inconsistent,18,Female,Computer Science,1,7.4,0.0,7.6,5.6,8.4,6.9,100.0,85.2,35.9,28.1,Low,28.1,3.3500000000000005
50,2025-01-19,Inconsistent,18,Female,Computer Science,1,6.4,0.9,8.1,5.5,5.6,3.6,86.7,49.9,21.1,20.2,Low,10.631578947368421,1.9900000000000007
50,2025-01-20,Inconsistent,18,Female,Computer Science,1,3.5,3.8,4.7,4.2,5.2,2.0,63.3,75.9,27.9,29.4,Low,6.125,0.74
50,2025-01-21,Inconsistent,18,Female,Computer Science,1,4.0,5.3,8.7,8.0,4.7,7.0,42.5,75.4,32.7,19.1,Medium,3.031746031746032,1.3000000000000003
50,2025-01-22,Inconsistent,18,Female,Computer Science,1,6.2,4.6,7.8,4.8,4.4,7.0,69.3,40.2,26.2,26.7,Low,4.767857142857143,3.14
50,2025-01-23,Inconsistent,18,Female,Computer Science,1,4.7,3.9,5.0,8.1,5.7,5.8,64.9,48.3,30.0,21.2,High,4.326530612244897,1.1900000000000004
50,2025-01-24,Inconsistent,18,Female,Computer Science,1,7.2,6.8,5.7,8.5,4.9,5.1,94.9,96.2,33.1,43.9,Medium,5.628205128205128,1.8600000000000003
50,2025-01-25,Inconsistent,18,Female,Computer Science,1,6.9,1.3,7.4,4.4,6.6,5.3,93.9,64.3,32.2,27.9,Low,12.130434782608695,3.0299999999999994
