Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Social_Media_Hours,YouTube_Hours,Gaming_Hours,Phone_Checks_Per_Day,Stress_Level,Focus_Score,Mood_Score,Physical_Activity_Hours,Attendance_Percentage,Assignment_Completion,Productivity_Score,Quiz_Score,Exam_Score,GPA,Burnout_Risk
44,2025-01-05,Inconsistent,25,Male,Electronics,4,7.5,2.8,5.4,4.6,1.2,2.4,89,4.5,3.9,5.8,0.7,54.9,44.7,29.8,32.5,42.7,1.71,Low
44,2025-01-06,Inconsistent,25,Male,Electronics,4,5.6,5.8,7.3,0.0,0.0,4.9,98,6.0,6.9,4.3,1.8,71.1,60.9,44.3,29.8,61.5,2.46,Medium
44,2025-01-07,Inconsistent,25,Male,Electronics,4,,3.5,9.2,5.7,1.8,3.0,112,4.8,3.0,7.3,0.8,69.6,80.4,31.9,23.5,40.3,1.61,Low
44,2025-01-08,Inconsistent,25,Male,Electronics,4,4.9,1.5,8.3,6.4,4.5,1.5,123,6.6,5.9,6.2,1.1,58.8,100.0,24.6,31.5,38.8,1.55,Medium
44,2025-01-09,Inconsistent,25,Male,Electronics,4,3.4,3.6,2.0,4.8,2.2,1.9,10,8.4,4.1,4.5,0.5,72.3,40.0,17.2,26.1,27.5,1.1,High
44,2025-01-10,Inconsistent,25,Male,Electronics,4,6.4,2.2,7.1,1.9,2.5,6.4,71,9.7,5.1,5.3,0.8,57.3,54.0,20.5,34.4,31.2,1.25,Medium
44,2025-01-11,Inconsistent,25,Male,Electronics,4,6.2,4.3,2.0,5.5,0.8,1.4,67,7.9,7.1,4.1,0.0,65.9,56.0,37.6,35.9,43.4,1.74,Medium
44,2025-01-12,Inconsistent,25,Male,Electronics,4,6.3,5.7,4.1,1.6,2.6,2.1,149,5.7,4.4,8.4,1.2,78.4,100.0,35.9,41.0,51.9,2.07,Low
44,2025-01-13,Inconsistent,25,Male,Electronics,4,4.6,0.0,11.5,3.4,0.9,1.4,119,4.4,3.6,4.6,1.4,98.0,56.7,14.9,28.4,32.1,1.28,Low
44,2025-01-14,Inconsistent,25,Male,Electronics,4,5.5,7.9,8.7,0.7,2.9,3.2,113,5.4,5.3,3.8,0.0,51.3,40.0,44.8,31.7,52.9,2.12,Low
44,2025-01-15,Inconsistent,25,Male,Electronics,4,4.0,3.2,1.4,4.8,0.6,3.7,102,4.8,4.8,5.0,0.4,75.7,70.7,27.1,26.2,46.1,1.85,Low
44,2025-01-16,Inconsistent,25,Male,Electronics,4,6.4,7.6,9.1,5.9,2.8,0.6,63,4.4,5.6,6.9,0.0,100.0,89.6,49.2,62.3,91.4,3.66,Low
44,2025-01-17,Inconsistent,25,Male,Electronics,4,,1.1,11.7,5.0,1.3,0.5,84,6.6,5.1,6.7,0.3,80.2,64.7,21.7,20.4,30.6,1.22,Medium
44,2025-01-18,Inconsistent,25,Male,Electronics,4,5.5,1.3,8.9,3.3,1.2,1.5,52,6.5,5.2,5.8,0.7,85.5,96.1,22.7,16.2,34.6,1.38,Medium
44,2025-01-19,Inconsistent,25,Male,Electronics,4,8.9,10.0,9.0,5.7,2.9,2.5,122,2.8,4.9,3.2,1.6,76.2,68.8,61.5,64.5,95.3,3.81,Low
44,2025-01-20,Inconsistent,25,Male,Electronics,4,8.9,3.9,8.0,4.1,1.9,2.1,39,2.1,1.9,5.7,0.2,95.5,77.0,32.9,38.6,61.7,2.47,Low
44,2025-01-21,Inconsistent,25,Male,Electronics,4,6.8,5.2,8.4,4.1,3.1,1.8,97,4.7,3.1,1.0,1.0,69.3,100.0,31.9,41.4,47.7,1.91,Low
44,2025-01-22,Inconsistent,25,Male,Electronics,4,5.3,8.7,4.1,2.5,1.2,0.0,110,4.1,5.2,3.6,0.0,40.0,91.5,49.3,66.5,70.8,2.83,Low
44,2025-01-23,Inconsistent,25,Male,Electronics,4,7.5,2.5,4.9,7.0,0.3,2.3,104,5.7,4.3,5.7,0.7,74.8,79.1,28.2,24.8,42.9,1.72,Low
44,2025-01-24,Inconsistent,25,Male,Electronics,4,5.5,1.9,4.7,3.3,2.3,2.1,125,7.8,4.0,5.4,0.6,73.8,57.8,16.9,21.8,28.5,1.14,Medium
44,2025-01-25,Inconsistent,25,Male,Electronics,4,4.1,9.9,5.1,0.7,3.8,1.8,99,5.4,3.9,8.7,0.7,77.3,81.0,42.7,53.7,79.6,3.18,Low
44,2025-01-26,Inconsistent,25,Male,Electronics,4,2.6,6.6,8.5,4.2,3.2,1.4,120,6.0,4.7,3.8,1.8,89.8,41.8,31.8,31.9,48.1,1.92,Medium
44,2025-01-27,Inconsistent,25,Male,Electronics,4,5.2,5.2,4.0,4.1,2.3,0.9,91,4.2,6.8,1.6,0.5,79.2,86.0,44.7,45.1,72.5,2.9,Low
44,2025-01-28,Inconsistent,25,Male,Electronics,4,4.3,2.5,10.5,6.6,0.4,3.5,168,7.6,8.1,5.8,0.9,71.3,92.9,33.3,36.0,49.7,1.99,Medium
44,2025-01-29,Inconsistent,25,Male,Electronics,4,3.2,2.3,2.7,3.6,3.9,2.0,95,8.0,5.7,4.2,0.7,73.3,79.4,19.7,15.4,27.0,1.08,High
44,2025-01-30,Inconsistent,25,Male,Electronics,4,10.0,7.7,2.6,0.0,2.6,3.3,79,5.0,7.0,5.1,0.3,69.6,85.1,61.3,62.0,89.0,3.56,Low
45,2025-01-01,High Performer,25,Male,Electronics,1,9.0,6.2,4.6,2.0,1.9,0.8,52,4.3,7.1,9.0,2.4,93.5,100.0,56.4,50.9,83.5,3.34,Low
45,2025-01-02,High Performer,25,Male,Electronics,1,8.2,5.7,4.5,3.4,1.1,0.5,36,3.8,8.8,8.6,0.6,87.5,98.0,61.3,55.7,85.9,3.44,Low
45,2025-01-03,High Performer,25,Male,Electronics,1,8.2,5.8,5.8,1.8,1.4,1.6,54,3.9,9.5,8.5,1.7,80.2,99.7,63.9,49.4,78.1,3.12,Low
45,2025-01-04,High Performer,25,Male,Electronics,1,7.0,4.7,5.7,2.0,1.5,1.3,45,4.6,4.7,7.4,1.1,84.9,96.6,37.6,31.8,48.9,1.96,Low
45,2025-01-05,High Performer,25,Male,Electronics,1,8.4,6.9,4.7,0.9,2.1,1.4,60,3.9,6.0,9.0,1.2,89.0,96.4,53.6,56.4,80.8,3.23,Low
45,2025-01-06,High Performer,25,Male,Electronics,1,8.8,4.8,4.8,1.8,1.0,1.0,33,4.7,9.4,9.5,1.0,90.5,91.1,60.1,54.7,82.1,3.28,Low
45,2025-01-07,High Performer,25,Male,Electronics,1,8.1,3.3,3.3,1.4,2.1,0.4,26,4.2,7.9,9.0,0.9,95.0,95.5,49.1,54.4,71.7,2.87,Low
45,2025-01-08,High Performer,25,Male,Electronics,1,6.2,4.3,4.3,2.3,1.0,0.7,37,2.2,9.4,6.7,1.8,94.7,94.9,58.5,45.3,84.1,3.36,Low
45,2025-01-09,High Performer,25,Male,Electronics,1,5.9,6.1,2.2,1.8,2.0,1.4,39,3.3,6.4,8.5,0.8,98.7,92.4,49.2,66.3,80.6,3.22,Low
45,2025-01-10,High Performer,25,Male,Electronics,1,6.5,4.0,6.3,1.9,1.6,0.7,47,4.5,9.0,8.3,1.1,100.0,93.7,51.9,56.2,77.7,3.11,Low
45,2025-01-11,High Performer,25,Male,Electronics,1,6.5,5.8,3.6,1.5,1.5,0.5,16,2.9,5.4,9.7,0.9,94.8,94.5,46.2,54.9,70.3,2.81,Low
45,2025-01-12,High Performer,25,Male,Electronics,1,8.3,6.1,4.2,3.0,1.3,1.5,34,3.6,7.1,7.0,0.8,86.7,97.6,56.2,62.7,85.8,3.43,Low
45,2025-01-13,High Performer,25,Male,Electronics,1,8.3,6.0,3.2,2.1,1.6,0.5,53,2.9,7.3,,1.0,89.9,99.9,58.1,70.4,89.7,3.59,Low
45,2025-01-14,High Performer,25,Male,Electronics,1,7.8,6.9,4.4,3.4,0.7,1.2,60,4.3,7.1,8.6,0.2,84.5,92.4,55.9,74.1,81.2,3.25,Low
45,2025-01-15,High Performer,25,Male,Electronics,1,8.1,5.9,3.4,1.2,1.8,1.0,46,2.7,6.5,7.0,1.3,100.0,100.0,54.7,50.1,82.3,3.29,Low
45,2025-01-16,High Performer,25,Male,Electronics,1,8.6,7.4,3.1,1.9,1.3,0.8,46,5.2,6.7,8.5,1.6,95.6,94.4,55.7,51.2,90.5,3.62,Low
45,2025-01-17,High Performer,25,Male,Electronics,1,7.2,5.4,1.3,1.1,1.1,1.5,30,3.3,7.2,8.8,1.0,83.9,86.7,52.9,53.7,70.2,2.81,Low
45,2025-01-18,High Performer,25,Male,Electronics,1,8.2,6.3,5.1,3.0,0.4,1.2,49,3.5,7.3,8.6,1.5,83.3,88.0,57.3,51.6,83.8,3.35,Low
45,2025-01-19,High Performer,25,Male,Electronics,1,8.1,6.2,4.1,1.1,1.3,1.4,16,5.3,7.7,7.8,0.9,91.2,96.1,54.8,74.6,86.0,3.44,Low
45,2025-01-20,High Performer,25,Male,Electronics,1,7.0,4.4,3.9,1.8,2.0,1.0,63,3.2,6.7,8.9,0.7,95.0,99.2,47.6,50.2,63.6,2.54,Low
45,2025-01-21,High Performer,25,Male,Electronics,1,6.0,4.7,5.6,2.7,1.2,0.7,40,4.1,8.5,9.3,1.3,89.7,88.6,51.9,50.5,68.7,2.75,Low
45,2025-01-22,High Performer,25,Male,Electronics,1,7.3,5.8,3.1,2.4,0.8,0.6,45,3.8,9.7,,3.0,97.4,100.0,63.5,76.7,98.0,3.92,Low
45,2025-01-23,High Performer,25,Male,Electronics,1,8.3,7.3,3.6,1.6,1.7,0.9,25,4.3,9.6,7.5,1.1,90.5,95.7,68.0,70.9,93.5,3.74,Low
45,2025-01-24,High Performer,25,Male,Electronics,1,8.7,4.3,2.8,2.0,0.5,0.8,34,2.3,9.4,7.2,0.9,100.0,99.5,63.3,61.3,88.7,3.55,Low
45,2025-01-25,High Performer,25,Male,Electronics,1,7.8,4.7,4.7,2.2,1.3,0.6,43,3.8,7.2,8.1,2.1,92.4,96.0,50.8,57.8,80.0,3.2,Low
45,2025-01-26,High Performer,25,Male,Electronics,1,7.3,5.4,3.9,2.2,1.0,0.3,52,4.7,8.9,8.7,1.6,92.8,98.1,57.0,45.4,77.4,3.1,Low
45,2025-01-27,High Performer,25,Male,Electronics,1,7.2,5.5,3.8,0.5,2.4,0.9,43,4.2,9.2,5.7,1.0,89.4,93.5,59.5,69.4,91.4,3.66,Low
45,2025-01-28,High Performer,25,Male,Electronics,1,8.3,5.5,2.6,0.3,0.7,1.2,45,4.0,7.8,7.6,1.7,100.0,91.7,56.3,67.5,83.0,3.32,Low
45,2025-01-29,High Performer,25,Male,Electronics,1,8.7,5.3,4.8,2.3,1.5,1.1,37,3.3,7.7,7.4,0.6,96.5,94.6,57.3,43.5,67.8,2.71,Low
45,2025-01-30,High Performer,25,Male,Electronics,1,7.5,5.4,6.0,2.5,1.8,0.2,53,3.6,7.5,7.2,0.6,88.0,87.8,53.9,50.5,77.9,3.12,Low
46,2025-01-01,Burnout,25,Male,Information Technology,4,4.5,9.8,7.0,3.5,1.2,0.7,95,9.4,6.9,5.4,0.6,80.8,81.5,47.1,34.9,62.0,2.48,High
46,2025-01-02,Burnout,25,Male,Information Technology,4,4.8,5.3,6.1,2.3,1.7,0.9,66,8.7,5.8,3.7,0.5,71.2,66.5,31.5,31.3,42.2,1.69,High
46,2025-01-03,Burnout,25,Male,Information Technology,4,3.7,7.2,7.3,2.7,4.3,1.0,100,9.6,3.1,3.1,0.4,64.1,70.5,22.1,27.2,41.5,1.66,High
46,2025-01-04,Burnout,25,Male,Information Technology,4,3.9,9.7,9.1,3.1,2.9,1.2,39,9.8,3.8,3.5,0.1,79.0,92.1,32.6,46.9,55.5,2.22,High
46,2025-01-05,Burnout,25,Male,Information Technology,4,2.9,6.2,7.2,2.9,2.6,0.4,72,8.7,6.2,2.8,0.5,89.8,69.3,32.0,29.6,48.0,1.92,High
46,2025-01-06,Burnout,25,Male,Information Technology,4,5.0,8.0,8.1,4.4,0.8,0.4,108,7.7,4.1,5.1,0.3,80.6,74.5,35.1,50.4,69.0,2.76,Medium
46,2025-01-07,Burnout,25,Male,Information Technology,4,2.0,8.4,7.9,3.2,2.7,1.2,86,7.8,4.1,3.7,0.4,85.7,72.3,30.3,44.8,64.5,2.58,Medium
46,2025-01-08,Burnout,25,Male,Information Technology,4,2.7,9.0,9.1,3.7,1.2,0.5,111,8.0,7.0,,0.2,68.4,78.4,44.3,53.4,62.8,2.51,High
46,2025-01-09,Burnout,25,Male,Information Technology,4,4.6,9.8,8.6,3.1,1.7,1.0,33,8.9,3.3,5.6,0.0,77.5,68.4,34.2,40.1,64.3,2.57,High
46,2025-01-10,Burnout,25,Male,Information Technology,4,4.0,8.7,6.5,3.5,2.1,1.0,93,7.4,4.2,4.6,0.8,68.2,92.1,36.2,52.9,67.3,2.69,Medium
46,2025-01-11,Burnout,25,Male,Information Technology,4,4.0,8.3,9.0,2.5,1.0,0.4,57,8.8,4.0,5.7,0.2,77.2,89.7,31.3,26.3,48.0,1.92,High
46,2025-01-12,Burnout,25,Male,Information Technology,4,4.8,8.8,7.6,1.5,2.0,0.5,76,9.4,5.5,2.8,0.5,84.7,100.0,39.1,42.2,62.7,2.51,High
46,2025-01-13,Burnout,25,Male,Information Technology,4,3.7,8.4,5.9,1.1,2.2,1.0,93,8.4,3.7,4.3,0.7,65.1,78.6,30.6,21.4,45.1,1.81,High
46,2025-01-14,Burnout,25,Male,Information Technology,4,4.7,5.9,5.0,3.5,2.3,1.2,59,9.3,4.9,3.3,0.2,80.2,95.3,28.3,22.0,41.3,1.65,High
46,2025-01-15,Burnout,25,Male,Information Technology,4,4.7,4.8,7.4,3.6,0.2,0.5,60,9.1,4.9,4.5,0.2,73.6,92.6,25.0,30.3,34.9,1.4,High
46,2025-01-16,Burnout,25,Male,Information Technology,4,4.5,9.0,7.6,1.0,0.9,0.5,65,8.2,4.6,5.0,0.2,87.0,77.1,37.9,47.4,65.4,2.62,High
46,2025-01-17,Burnout,25,Male,Information Technology,4,5.3,9.2,4.7,2.8,3.4,0.8,97,10.0,4.7,4.2,0.4,63.6,69.0,37.0,30.9,58.2,2.33,Medium
46,2025-01-18,Burnout,25,Male,Information Technology,4,4.5,9.9,8.7,2.7,0.3,1.4,77,8.7,5.9,4.3,0.6,66.2,80.6,45.1,32.2,64.2,2.57,High
46,2025-01-19,Burnout,25,Male,Information Technology,4,3.7,7.4,7.8,1.9,3.6,0.3,54,10.0,6.7,4.1,0.2,58.5,79.4,36.5,31.5,54.4,2.18,High
46,2025-01-20,Burnout,25,Male,Information Technology,4,3.8,7.7,6.4,5.1,1.5,1.2,81,9.1,5.4,4.4,0.3,83.8,82.7,33.8,32.0,56.1,2.24,High
46,2025-01-21,Burnout,25,Male,Information Technology,4,4.4,8.4,7.4,3.2,1.8,1.0,91,8.4,5.3,3.8,0.2,76.8,90.0,38.3,59.7,62.1,2.49,High
46,2025-01-22,Burnout,25,Male,Information Technology,4,4.3,9.0,7.0,1.6,1.5,1.4,95,8.6,2.8,4.0,0.6,64.1,81.3,29.7,37.3,59.7,2.39,High
46,2025-01-23,Burnout,25,Male,Information Technology,4,4.4,6.4,6.3,2.1,0.7,1.7,69,6.9,6.4,5.2,0.0,80.0,68.9,39.7,45.4,64.8,2.59,Medium
46,2025-01-24,Burnout,25,Male,Information Technology,4,3.5,9.7,8.7,2.8,2.1,0.2,74,8.6,5.5,4.4,0.2,69.9,77.3,41.0,31.8,67.9,2.72,High
46,2025-01-25,Burnout,25,Male,Information Technology,4,4.4,8.5,6.4,2.5,1.5,0.8,56,9.0,5.1,1.9,0.7,81.5,77.1,36.9,38.2,56.9,2.28,High
46,2025-01-26,Burnout,25,Male,Information Technology,4,4.9,5.1,6.2,3.6,1.1,1.7,113,8.5,4.1,4.6,0.6,91.1,84.2,24.4,35.2,39.6,1.58,High
46,2025-01-27,Burnout,25,Male,Information Technology,4,3.0,8.6,6.9,4.2,3.2,1.3,77,9.3,5.5,4.1,0.6,74.4,94.4,35.3,42.2,59.3,2.37,High
46,2025-01-28,Burnout,25,Male,Information Technology,4,2.9,7.5,8.6,2.3,4.1,1.6,101,9.4,5.6,3.1,0.2,72.3,94.4,31.7,21.8,44.9,1.8,High
46,2025-01-29,Burnout,25,Male,Information Technology,4,6.4,8.0,6.5,4.4,3.2,1.5,85,8.4,4.7,4.3,0.3,81.9,74.9,38.7,54.4,69.1,2.76,Medium
46,2025-01-30,Burnout,25,Male,Information Technology,4,3.0,7.7,6.1,3.6,2.9,1.1,105,8.7,5.1,4.2,0.0,68.6,67.8,31.8,41.2,54.7,2.19,High
47,2025-01-01,Inconsistent,22,Female,Information Technology,2,8.0,0.2,1.8,4.8,2.9,0.0,65,6.7,4.2,3.4,0.3,67.0,40.0,20.1,19.8,30.1,1.2,Medium
47,2025-01-02,Inconsistent,22,Female,Information Technology,2,6.8,0.0,4.5,5.1,2.0,3.3,126,2.4,6.5,3.7,1.2,61.0,89.8,34.6,48.4,54.6,2.18,Low
47,2025-01-03,Inconsistent,22,Female,Information Technology,2,3.9,4.4,5.9,8.1,4.2,1.7,121,7.8,2.5,5.5,1.0,57.9,40.0,15.7,20.0,30.7,1.23,Medium
47,2025-01-04,Inconsistent,22,Female,Information Technology,2,3.0,0.5,4.1,3.5,4.1,3.6,86,2.7,3.6,3.6,0.5,40.0,81.3,16.5,21.4,29.6,1.18,Low
47,2025-01-05,Inconsistent,22,Female,Information Technology,2,4.6,,10.2,4.6,3.5,1.8,145,5.8,5.2,3.5,1.6,63.5,97.6,35.7,21.8,47.3,1.89,Low
47,2025-01-06,Inconsistent,22,Female,Information Technology,2,3.1,4.4,0.0,2.8,4.6,3.5,70,5.0,4.1,6.1,0.5,86.0,59.3,26.0,26.5,40.4,1.62,Low
47,2025-01-07,Inconsistent,22,Female,Information Technology,2,4.9,0.2,8.9,5.0,3.5,0.8,145,2.0,5.9,3.7,0.5,58.6,44.9,30.1,17.7,37.7,1.51,Low
47,2025-01-08,Inconsistent,22,Female,Information Technology,2,6.8,4.5,0.6,5.3,5.7,0.0,119,3.5,1.0,4.8,1.3,86.9,72.1,24.1,48.1,55.5,2.22,Low
47,2025-01-09,Inconsistent,22,Female,Information Technology,2,4.7,4.2,4.4,3.5,2.6,1.9,82,8.7,4.3,3.1,0.0,59.0,83.1,22.0,30.4,40.1,1.6,High
47,2025-01-10,Inconsistent,22,Female,Information Technology,2,5.4,3.9,3.9,2.3,2.2,2.4,55,7.9,5.2,7.7,1.2,96.1,85.9,27.3,32.6,40.7,1.63,Medium
47,2025-01-11,Inconsistent,22,Female,Information Technology,2,2.8,3.1,9.3,6.8,2.1,1.0,60,6.6,2.9,4.7,0.6,71.9,69.4,13.2,10.5,23.5,0.94,Medium
47,2025-01-12,Inconsistent,22,Female,Information Technology,2,2.3,5.0,9.7,5.6,2.1,0.8,76,7.5,6.3,5.4,0.5,98.2,69.5,29.7,36.2,44.1,1.76,Medium
47,2025-01-13,Inconsistent,22,Female,Information Technology,2,5.3,5.5,12.5,3.2,0.0,2.7,141,6.3,3.5,5.8,0.4,83.8,51.1,28.6,33.1,46.5,1.86,Medium
47,2025-01-14,Inconsistent,22,Female,Information Technology,2,2.0,0.0,7.5,6.5,0.5,2.1,92,5.2,6.9,2.6,0.7,78.5,56.9,21.1,25.0,30.3,1.21,Low
47,2025-01-15,Inconsistent,22,Female,Information Technology,2,5.6,3.6,5.9,4.2,2.8,0.5,57,5.3,2.9,4.9,0.9,63.1,85.4,22.9,31.3,37.4,1.5,Low
47,2025-01-16,Inconsistent,22,Female,Information Technology,2,5.1,1.8,3.7,5.7,3.9,1.7,138,7.5,1.0,7.7,0.4,69.6,72.8,4.7,18.4,9.4,0.38,Medium
47,2025-01-17,Inconsistent,22,Female,Information Technology,2,6.3,5.9,6.0,1.4,3.9,2.5,63,8.7,4.6,4.2,0.6,92.8,100.0,31.2,37.7,56.8,2.27,Medium
47,2025-01-18,Inconsistent,22,Female,Information Technology,2,6.7,3.2,11.7,2.6,3.2,1.3,94,5.4,4.2,6.5,0.5,85.8,81.2,28.9,43.5,51.5,2.06,Low
47,2025-01-19,Inconsistent,22,Female,Information Technology,2,2.0,3.2,6.3,5.3,2.4,3.1,90,3.8,5.5,6.8,1.2,49.9,100.0,27.9,24.0,36.3,1.45,Low
47,2025-01-20,Inconsistent,22,Female,Information Technology,2,5.7,5.3,11.5,3.0,3.3,0.1,130,5.2,5.8,6.4,1.3,60.7,61.2,40.0,23.1,58.6,2.34,Low
47,2025-01-21,Inconsistent,22,Female,Information Technology,2,10.0,3.9,6.1,3.0,3.1,2.6,57,7.9,3.1,4.4,0.5,100.0,74.5,28.6,44.0,51.1,2.04,Medium
47,2025-01-22,Inconsistent,22,Female,Information Technology,2,7.2,,8.1,7.3,4.1,0.8,93,1.0,5.6,,0.5,55.7,69.8,44.5,51.2,58.4,2.34,Low
47,2025-01-23,Inconsistent,22,Female,Information Technology,2,5.8,1.4,9.8,1.5,4.4,3.5,70,8.8,4.7,4.0,0.3,73.3,68.3,16.9,7.2,23.6,0.94,Medium
47,2025-01-24,Inconsistent,22,Female,Information Technology,2,6.9,3.8,6.1,1.8,0.8,4.9,63,4.7,6.2,5.3,0.9,40.0,100.0,40.6,26.8,51.4,2.06,Low
47,2025-01-25,Inconsistent,22,Female,Information Technology,2,9.2,1.3,5.4,2.5,2.6,4.1,137,9.6,4.2,5.8,1.8,73.2,50.4,19.8,32.5,28.4,1.13,Medium
47,2025-01-26,Inconsistent,22,Female,Information Technology,2,7.9,4.2,8.0,7.0,1.1,4.5,80,5.5,8.0,5.0,0.3,77.1,69.3,49.7,33.9,74.9,3.0,Low
47,2025-01-27,Inconsistent,22,Female,Information Technology,2,3.0,1.8,3.8,7.0,4.4,2.9,74,4.7,7.7,1.8,0.5,100.0,56.3,32.7,47.8,46.3,1.85,Low
47,2025-01-28,Inconsistent,22,Female,Information Technology,2,7.1,,3.3,4.4,3.3,2.4,175,3.7,7.2,5.2,0.9,57.7,40.0,58.3,54.9,76.4,3.06,Low
47,2025-01-29,Inconsistent,22,Female,Information Technology,2,7.7,0.2,5.6,2.3,4.0,4.0,110,6.3,3.3,4.1,0.5,62.5,50.5,16.6,17.9,25.7,1.03,Medium
47,2025-01-30,Inconsistent,22,Female,Information Technology,2,5.6,3.8,3.1,4.3,1.6,0.0,26,6.7,3.8,5.5,0.6,84.7,51.0,24.1,23.8,49.5,1.98,Medium
48,2025-01-01,Burnout,25,Male,Business,2,4.0,10.0,6.8,1.8,2.7,1.3,115,8.4,4.5,3.6,0.3,72.9,61.1,39.2,38.0,60.9,2.44,High
48,2025-01-02,Burnout,25,Male,Business,2,3.3,8.9,8.2,4.2,0.8,1.2,86,10.0,5.5,4.5,0.5,70.3,82.2,35.4,32.1,51.1,2.04,High
48,2025-01-03,Burnout,25,Male,Business,2,5.7,8.5,7.1,2.4,3.2,1.8,108,10.0,6.4,3.6,0.3,70.0,78.4,42.7,52.9,69.5,2.78,Medium
48,2025-01-04,Burnout,25,Male,Business,2,3.1,5.5,7.2,3.9,1.9,2.0,49,7.9,3.8,3.3,0.2,68.0,85.3,21.9,16.0,42.9,1.72,Medium
48,2025-01-05,Burnout,25,Male,Business,2,3.4,5.6,7.2,3.2,3.9,1.5,70,10.0,5.3,3.0,0.4,76.3,85.9,24.7,23.0,43.5,1.74,High
48,2025-01-06,Burnout,25,Male,Business,2,3.5,6.3,7.0,1.8,1.6,1.5,91,8.0,4.5,4.1,0.5,77.5,75.0,27.9,37.0,53.8,2.15,Medium
48,2025-01-07,Burnout,25,Male,Business,2,4.0,7.0,7.3,2.6,1.4,0.8,118,8.3,5.2,2.6,0.2,78.0,86.8,33.1,25.6,54.4,2.18,High
48,2025-01-08,Burnout,25,Male,Business,2,4.2,8.1,7.4,2.7,1.0,0.5,95,8.3,4.4,,0.6,67.7,86.6,33.8,51.0,61.7,2.47,High
48,2025-01-09,Burnout,25,Male,Business,2,5.3,7.5,7.1,2.6,1.8,1.0,49,9.7,5.4,3.8,0.4,75.6,84.3,35.4,44.1,50.4,2.02,Medium
48,2025-01-10,Burnout,25,Male,Business,2,4.4,7.4,6.7,2.7,2.6,0.4,61,9.0,5.2,4.4,0.2,77.2,85.2,33.9,44.7,67.3,2.69,High
48,2025-01-11,Burnout,25,Male,Business,2,4.3,9.0,8.6,2.5,1.0,0.4,61,10.0,4.0,4.0,0.2,65.2,65.5,31.5,50.5,49.1,1.97,High
48,2025-01-12,Burnout,25,Male,Business,2,4.9,9.4,7.8,2.9,1.6,1.1,54,9.2,4.4,4.1,0.2,67.9,78.3,37.4,26.7,48.9,1.96,High
48,2025-01-13,Burnout,25,Male,Business,2,6.3,7.5,7.8,0.9,1.0,0.3,121,8.8,7.4,4.5,0.6,92.0,77.5,47.3,45.7,71.4,2.86,Medium
48,2025-01-14,Burnout,25,Male,Business,2,3.2,7.5,7.1,5.0,0.7,1.0,91,7.2,4.6,4.3,0.4,80.1,85.9,32.9,31.5,57.0,2.28,Medium
48,2025-01-15,Burnout,25,Male,Business,2,2.6,7.2,6.9,4.3,1.9,0.9,86,9.4,4.7,4.8,0.3,94.8,100.0,27.0,40.0,58.8,2.35,High
48,2025-01-16,Burnout,25,Male,Business,2,5.2,6.3,6.7,4.2,1.3,0.9,107,7.4,7.0,5.3,0.4,76.9,85.1,42.4,48.1,60.4,2.41,Medium
48,2025-01-17,Burnout,25,Male,Business,2,5.6,9.8,4.7,2.4,1.0,1.1,82,7.0,3.0,6.2,0.4,81.2,81.2,38.5,45.6,72.4,2.89,Medium
48,2025-01-18,Burnout,25,Male,Business,2,4.7,8.3,6.0,4.3,1.6,1.5,110,9.1,6.6,3.0,0.3,64.2,70.9,42.7,31.3,71.1,2.84,High
48,2025-01-19,Burnout,25,Male,Business,2,4.7,3.2,7.8,4.1,2.0,1.0,62,9.1,4.2,4.4,0.3,72.7,89.3,17.8,0.4,21.9,0.88,High
48,2025-01-20,Burnout,25,Male,Business,2,5.8,7.3,7.3,4.8,1.4,0.7,76,8.9,5.0,5.9,0.6,90.7,86.2,35.9,40.5,61.3,2.45,Medium
48,2025-01-21,Burnout,25,Male,Business,2,3.2,9.8,7.5,3.0,2.0,0.2,60,8.0,5.3,3.5,0.2,72.8,79.0,41.1,40.3,59.2,2.37,High
48,2025-01-22,Burnout,25,Male,Business,2,5.1,5.5,7.0,3.3,1.0,1.7,75,8.6,4.9,3.8,0.1,57.3,90.1,29.2,44.0,46.1,1.84,Medium
48,2025-01-23,Burnout,25,Male,Business,2,,7.3,8.4,3.5,2.7,0.5,81,8.6,4.8,3.1,0.6,58.3,74.9,30.9,40.3,55.5,2.22,High
48,2025-01-24,Burnout,25,Male,Business,2,3.7,9.9,7.2,4.0,0.9,1.5,92,10.0,5.3,3.2,0.3,74.5,86.1,38.4,42.5,68.2,2.73,High
48,2025-01-25,Burnout,25,Male,Business,2,3.3,7.9,6.7,3.8,0.9,1.5,108,10.0,5.0,4.1,0.2,67.3,74.6,30.5,24.1,49.5,1.98,High
48,2025-01-26,Burnout,25,Male,Business,2,4.8,9.2,7.0,4.5,2.8,0.5,98,8.4,5.2,2.3,0.5,78.4,62.4,41.2,43.2,69.5,2.78,High
48,2025-01-27,Burnout,25,Male,Business,2,4.7,7.2,6.0,2.7,2.7,1.0,76,10.0,5.8,4.7,0.1,58.9,77.1,34.1,29.8,46.9,1.87,High
48,2025-01-28,Burnout,25,Male,Business,2,5.6,8.7,8.0,1.4,2.1,1.5,49,10.0,3.5,3.6,0.1,85.3,78.1,31.1,22.1,50.8,2.03,Medium
